DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Portugal,2019,32.12,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Portugal,2020,33.94,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Portugal,2021,27.04,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Romania,2011,12.58,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Romania,2012,13.07,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Romania,2013,12.52,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Romania,2014,12.58,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Romania,2015,13.99,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Romania,2016,14.8,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Romania,2017,14.06,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Romania,2018,15.04,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Romania,2019,15.52,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Romania,2020,21.39,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Romania,2021,23.43,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Serbia,2011,48.94,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Serbia,2012,46.15,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Serbia,2013,42.79,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Serbia,2014,37.91,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Serbia,2015,44.68,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Serbia,2016,46.97,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Serbia,2017,51.62,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Serbia,2018,46.48,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Serbia,2019,44.72,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Serbia,2020,49.54,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Serbia,2021,49.76,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Sweden,2011,21.13,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Sweden,2012,20.98,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Sweden,2013,20.92,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Sweden,2014,19.58,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Sweden,2015,20.69,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Sweden,2016,20.8,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Sweden,2017,22.21,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Sweden,2018,21.13,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Sweden,2019,19.99,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Sweden,2020,21.98,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Sweden,2021,20.79,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovenia,2011,16.11,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovenia,2012,18.25,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovenia,2013,18.01,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovenia,2014,15.36,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovenia,2015,16.84,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovenia,2016,15.21,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovenia,2017,16.39,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovenia,2018,14.4,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovenia,2019,19.19,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovenia,2020,20.93,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovenia,2021,22.17,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovakia,2011,21.9,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovakia,2012,25.65,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovakia,2013,20.54,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovakia,2014,23.06,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovakia,2015,18.75,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovakia,2016,18.72,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovakia,2017,17.5,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovakia,2018,19.73,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovakia,2019,15.87,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovakia,2020,19,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Slovakia,2021,18.14,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Türkiye,2011,59.73,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Türkiye,2012,56.14,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Türkiye,2013,54.04,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Türkiye,2014,49.42,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Türkiye,2015,48.89,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Türkiye,2016,49.12,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Türkiye,2017,45.47,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Türkiye,2018,43.19,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Türkiye,2019,38.03,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Türkiye,2020,47.44,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Türkiye,2021,46,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,United Kingdom,2011,10.46,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,United Kingdom,2012,10.36,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,United Kingdom,2013,10.21,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,United Kingdom,2014,10.8,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,United Kingdom,2015,10.95,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,United Kingdom,2016,11.2,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,United Kingdom,2017,11.85,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,United Kingdom,2018,12,
