DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1981,79.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1982,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1983,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1984,79.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1985,79.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1986,80.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1987,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1988,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1989,80.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1990,79.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1991,80.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1992,80.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1993,80.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1994,80.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1995,80.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1996,81.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1997,81.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1998,81.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,1999,81.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2000,81.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2001,81.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2002,81.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2003,82.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2004,82.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2005,82.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2006,82.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2007,82.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2008,83.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2009,83.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2010,83.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2011,83.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2012,83.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2013,83.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2014,84.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2015,84.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2016,84.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2017,84.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2018,84.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2019,84.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2020,84.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2021,84.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2022,84.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Norway,2023,84.7,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,1990,75.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,1991,75.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,1992,75.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,1993,75.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,1994,76.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,1995,76.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,1996,76.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,1997,77.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,1998,77.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,1999,77.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2000,78.0,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2001,78.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2002,78.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2003,78.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2004,79.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2005,79.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2006,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2007,79.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2008,80.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2009,80.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2010,80.7,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2011,81.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2012,81.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2013,81.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2014,81.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2015,81.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2016,82.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2017,81.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2018,81.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2019,81.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2020,80.6,bep
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2021,79.5,bep
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2022,81.1,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Poland,2023,82.4,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1960,66.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1961,65.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1962,67.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1963,67.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1964,67.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1965,68.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1966,68.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1967,69.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1968,69.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1969,69.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1970,69.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1971,69.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1972,71.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1973,70.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1974,71.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1975,72.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1976,72.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1977,73.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1978,73.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1979,74.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1980,74.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1981,75.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1982,76.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1983,75.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1984,76.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1985,76.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1986,76.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1987,77.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1988,77.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1989,77.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1990,77.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1991,77.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1992,78.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1993,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1994,79.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1995,79.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1996,79.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1997,79.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1998,79.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,1999,79.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2000,80.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2001,80.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2002,80.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2003,80.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2004,81.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2005,81.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2006,82.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2007,82.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2008,82.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2009,82.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2010,83.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2011,83.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2012,83.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2013,84.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2014,84.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2015,84.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2016,84.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2017,84.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2018,84.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2019,84.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2020,84.3,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2021,84.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2022,84.5,bp
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Portugal,2023,85.2,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1968,70.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1969,69.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1970,70.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1971,70.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1972,71.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1973,71.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1974,71.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1975,72.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1976,72.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1977,72.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1978,72.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1979,72.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1980,71.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1981,72.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1982,72.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1983,72.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1984,72.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1985,72.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1986,72.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1987,72.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1988,72.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1989,72.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1990,73.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1991,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1992,73.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1993,73.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1994,73.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1995,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1996,72.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1997,73.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1998,73.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,1999,74.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2000,74.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2001,74.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2002,74.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2003,74.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2004,75.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2005,75.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2006,76.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2007,76.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2008,77.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2009,77.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2010,77.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2011,78.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2012,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2013,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2014,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2015,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2016,79.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2017,79.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2018,79.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2019,79.5,e
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2020,78.3,e
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2021,76.6,e
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2022,79.2,e
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Romania,2023,80.5,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2000,74.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2001,75.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2002,75.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2003,75.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2004,75.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2005,75.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2006,76.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2007,76.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2008,76.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2009,76.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2010,77.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2011,77.2,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2012,77.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2013,77.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Serbia,2014,78.0,
